FlightDate,Reporting_Airline,Origin,Dest,Tail_Number,CRSDepTime,DayOfWeek,Distance,ArrDelayMinutes,Cancelled
2023-03-21,B6,DFW,BOS,N335DL,2100,2,868,0.0,0
2023-03-21,B6,SEA,ATL,N182DL,1600,2,614,0.0,0
2023-03-21,DL,DEN,BOS,N178DL,0700,2,979,0.0,0
2023-03-21,DL,DEN,MIA,N312DL,1300,2,2439,5.4,0
2023-03-21,DL,SEA,ORD,N124DL,1300,2,1017,0.0,0
2023-03-21,NK,LAX,JFK,N394DL,2200,2,1610,0.0,0
2023-03-21,NK,DEN,SEA,N361DL,1700,2,1017,8.9,0
2023-03-21,AA,DFW,DEN,N336DL,2100,2,872,3.3,0
2023-03-21,AA,JFK,MIA,N219DL,1700,2,1566,3.0,0
2023-03-21,AA,MSP,ATL,N391DL,0700,2,601,0.0,0
2023-03-21,DL,DEN,MIA,N323DL,1600,2,2239,0.0,0
2023-03-21,NK,ATL,DEN,N178DL,0500,2,1649,0.0,0
2023-03-21,B6,BOS,MIA,N392DL,0500,2,2030,0.0,0
2023-03-21,WN,ORD,MSP,N254DL,1200,2,1216,0.0,0
2023-03-21,AA,LAX,JFK,N218DL,1200,2,1390,42.3,0
2023-03-21,NK,DFW,ORD,N195DL,2100,2,2366,0.0,0
2023-03-21,AA,SEA,MIA,N300DL,2000,2,1419,0.0,0
2023-03-21,B6,LAX,ORD,N214DL,0900,2,421,22.4,0
2023-03-21,UA,DEN,ORD,N181DL,1300,2,250,11.0,0
2023-03-21,DL,DFW,ORD,N230DL,0500,2,287,0.0,0
2023-03-21,NK,ORD,DFW,N261DL,1900,2,2249,0.0,0
2023-03-21,AA,LAX,JFK,N391DL,1200,2,2399,4.2,0
2023-03-21,NK,SEA,LAX,N276DL,1400,2,215,0.0,0
2023-03-21,NK,MSP,ORD,N307DL,1700,2,203,0.0,0
2023-03-21,NK,JFK,SEA,N307DL,1700,2,1523,0.0,0
2023-03-21,NK,ATL,LAX,N107DL,1600,2,1042,3.3,0
2023-03-21,UA,ORD,ATL,N289DL,1000,2,2254,47.5,0
2023-03-21,WN,DEN,DFW,N252DL,1800,2,685,0.0,0
2023-03-21,DL,DFW,ORD,N389DL,0600,2,2337,0.0,0
2023-03-21,WN,ORD,SEA,N119DL,2100,2,2440,0.0,0
2023-03-21,B6,MSP,BOS,N266DL,1700,2,2136,0.0,0
2023-03-21,B6,JFK,MSP,N213DL,0700,2,757,0.0,0
2023-03-21,UA,BOS,MIA,N158DL,1500,2,536,0.0,0
2023-03-21,UA,LAX,ORD,N192DL,1500,2,1963,11.2,0
2023-03-21,DL,ORD,MSP,N172DL,0800,2,1902,0.0,0
2023-03-21,UA,DEN,LAX,N368DL,2000,2,1993,2.5,0
2023-03-21,UA,JFK,BOS,N136DL,1800,2,420,0.0,0
2023-03-21,B6,MSP,MIA,N238DL,2200,2,896,2.5,0
2023-03-21,DL,SEA,MSP,N157DL,1400,2,1555,2.9,0
2023-03-21,NK,LAX,DFW,N186DL,0700,2,2427,0.0,0
2023-03-21,UA,ORD,ATL,N316DL,2200,2,1519,0.0,0
2023-03-21,B6,DFW,SEA,N188DL,1300,2,600,0.0,0
2023-03-21,AA,SEA,JFK,N110DL,1200,2,510,7.1,0
2023-03-21,B6,LAX,DEN,N228DL,0900,2,2468,0.0,0
2023-03-21,AA,MIA,SEA,N101DL,1600,2,1515,0.0,0
2023-03-21,AA,ORD,BOS,N164DL,0600,2,1290,39.0,0
2023-03-21,AA,ORD,MIA,N163DL,1100,2,1000,0.0,0
2023-03-21,B6,MIA,DEN,N225DL,1800,2,1811,2.0,0
2023-03-21,UA,DFW,ORD,N162DL,0600,2,479,0.1,0
2023-03-21,B6,DEN,ORD,N119DL,0500,2,467,0.0,0
2023-03-21,DL,BOS,JFK,N190DL,1600,2,1891,0.0,0
2023-03-21,DL,DFW,MSP,N345DL,1700,2,2174,3.4,0
2023-03-21,DL,DFW,LAX,N377DL,1400,2,592,49.0,0
2023-03-22,DL,MIA,SEA,N399DL,1700,3,2219,0.0,0
2023-03-22,WN,ORD,MIA,N134DL,0600,3,1018,34.1,0
2023-03-22,AA,LAX,ORD,N264DL,0900,3,2387,0.0,0
2023-03-22,WN,ATL,LAX,N227DL,2100,3,454,2.6,0
2023-03-22,UA,MIA,DFW,N232DL,1700,3,2374,0.0,0
2023-03-22,WN,SEA,ORD,N148DL,2100,3,2420,0.0,0
2023-03-22,UA,DEN,LAX,N245DL,1000,3,2164,0.0,0
2023-03-22,WN,DEN,ATL,N227DL,1300,3,488,0.1,0
2023-03-22,B6,ATL,DEN,N204DL,1200,3,1333,0.0,0
2023-03-22,WN,JFK,BOS,N330DL,2000,3,2038,5.1,0
2023-03-22,AA,ATL,DEN,N138DL,0600,3,1975,0.5,0
2023-03-22,WN,LAX,JFK,N367DL,1000,3,1434,6.3,0
2023-03-22,WN,DEN,SEA,N395DL,1500,3,1860,0.0,0
2023-03-22,AA,MIA,SEA,N196DL,1800,3,1569,2.1,0
2023-03-22,NK,MSP,BOS,N124DL,1000,3,2273,0.0,0
2023-03-22,AA,DEN,MSP,N389DL,1200,3,2130,0.0,0
2023-03-22,UA,ATL,ORD,N229DL,2200,3,1761,38.5,0
2023-03-22,AA,MSP,LAX,N380DL,1700,3,2098,0.0,0
2023-03-22,B6,ATL,LAX,N164DL,1600,3,935,0.0,0
2023-03-22,DL,JFK,DEN,N375DL,1800,3,2368,7.1,0
2023-03-22,NK,LAX,DFW,N138DL,0500,3,1016,0.0,0
2023-03-22,UA,JFK,DEN,N178DL,2100,3,365,2.6,0
2023-03-22,UA,BOS,SEA,N245DL,0500,3,2110,0.0,0
2023-03-22,NK,ORD,MSP,N104DL,1200,3,551,0.0,0
2023-03-22,NK,SEA,MSP,N248DL,1000,3,1096,0.0,0
2023-03-22,B6,SEA,BOS,N109DL,0500,3,1989,0.0,0
2023-03-22,DL,ATL,ORD,N304DL,1500,3,1234,0.0,0
2023-03-22,WN,LAX,ATL,N130DL,2100,3,1122,0.0,0
2023-03-22,UA,BOS,DEN,N217DL,1200,3,1106,0.0,0
2023-03-22,B6,SEA,MIA,N361DL,1800,3,1946,0.0,0
2023-03-22,B6,ORD,MSP,N148DL,2200,3,2160,0.0,0
2023-03-22,WN,DFW,ATL,N337DL,1500,3,1424,0.0,0
2023-03-22,WN,ORD,ATL,N384DL,1400,3,1932,0.0,0
2023-03-22,DL,DFW,DEN,N247DL,0700,3,945,11.5,0
2023-03-22,UA,ATL,BOS,N365DL,0700,3,1164,7.1,0
2023-03-22,UA,ATL,BOS,N396DL,1600,3,1994,0.0,0
2023-03-22,B6,ORD,JFK,N305DL,1400,3,2355,0.0,0
2023-03-22,UA,BOS,ATL,N371DL,0500,3,352,32.1,0
2023-03-22,DL,DEN,LAX,N115DL,0800,3,1902,0.0,0
2023-03-22,DL,ORD,MIA,N138DL,0700,3,535,0.0,0
2023-03-22,B6,MIA,MSP,N383DL,1300,3,2489,0.0,0
2023-03-22,B6,JFK,MSP,N376DL,1300,3,1988,0.0,0
2023-03-22,AA,SEA,BOS,N204DL,0500,3,219,0.8,0
2023-03-22,B6,JFK,SEA,N207DL,0600,3,1960,0.0,0
2023-03-22,AA,DEN,LAX,N389DL,1400,3,2374,0.0,0
2023-03-22,AA,SEA,JFK,N138DL,1100,3,863,0.0,0
2023-03-22,NK,MSP,ATL,N328DL,1800,3,469,0.0,0
2023-03-22,WN,SEA,LAX,N212DL,1600,3,2371,0.0,0
2023-03-22,DL,DFW,DEN,N328DL,0600,3,1581,26.9,0
2023-03-22,DL,MSP,DFW,N289DL,0800,3,586,0.0,0
2023-03-22,AA,JFK,ORD,N170DL,2200,3,663,1.1,0
2023-03-22,UA,SEA,ATL,N337DL,1200,3,1913,1.5,0
2023-03-22,UA,DFW,BOS,N201DL,1200,3,1496,2.6,0
2023-03-22,B6,MIA,DEN,N182DL,1700,3,1130,0.0,0
2023-03-22,DL,ORD,MSP,N192DL,0800,3,2120,7.9,0
2023-03-22,DL,BOS,DFW,N121DL,1300,3,1086,54.9,0
2023-03-22,UA,DFW,SEA,N301DL,1900,3,1339,4.6,0
2023-03-22,WN,JFK,DEN,N168DL,0800,3,286,0.0,0
2023-03-22,NK,JFK,DEN,N320DL,1300,3,857,0.0,0
2023-03-22,WN,MIA,LAX,N342DL,2000,3,461,0.0,0
2023-03-22,DL,JFK,DEN,N160DL,1000,3,1532,5.8,0
2023-03-22,B6,DFW,MIA,N304DL,1800,3,249,0.1,0
2023-03-22,WN,LAX,ORD,N379DL,0900,3,1444,0.0,0
2023-03-22,AA,SEA,MIA,N138DL,1700,3,2363,0.0,0
2023-03-22,DL,ORD,MSP,N349DL,0500,3,1837,0.0,0
2023-03-22,NK,ORD,MSP,N143DL,2000,3,1739,0.0,0
2023-03-23,WN,ATL,BOS,N224DL,1300,4,810,23.7,0
2023-03-23,B6,BOS,MIA,N240DL,0600,4,1953,0.0,0
2023-03-23,AA,JFK,MIA,N196DL,2000,4,846,0.0,0
2023-03-23,UA,LAX,ORD,N325DL,1600,4,1181,0.0,0
2023-03-23,WN,MIA,ATL,N382DL,1200,4,477,0.0,0
2023-03-23,NK,BOS,ATL,N268DL,0900,4,1430,7.9,0
2023-03-23,DL,DFW,ATL,N307DL,2100,4,2311,35.6,0
2023-03-23,NK,JFK,SEA,N190DL,0900,4,1140,0.0,0
2023-03-23,B6,ORD,MSP,N186DL,0900,4,1810,3.8,0
2023-03-23,AA,ATL,LAX,N245DL,1600,4,2332,0.0,0
2023-03-23,AA,DEN,ATL,N367DL,1200,4,818,0.0,0
2023-03-23,B6,ATL,SEA,N113DL,1300,4,1559,0.0,0
2023-03-23,WN,JFK,DFW,N307DL,0900,4,922,0.5,0
2023-03-23,UA,JFK,DEN,N272DL,1500,4,1714,0.5,0
2023-03-23,DL,DEN,BOS,N273DL,1000,4,1176,0.0,0
2023-03-23,AA,ORD,ATL,N327DL,0500,4,769,0.0,0
2023-03-23,AA,ATL,ORD,N299DL,2200,4,2028,0.0,0
2023-03-23,WN,LAX,ATL,N269DL,2000,4,1492,0.0,0
2023-03-23,DL,MIA,MSP,N246DL,1700,4,2205,0.0,0
2023-03-23,DL,DFW,ATL,N189DL,2200,4,1471,0.0,0
2023-03-23,AA,ATL,DEN,N230DL,1200,4,1246,0.0,0
2023-03-23,UA,LAX,BOS,N155DL,2000,4,928,0.0,0
2023-03-23,B6,ATL,DFW,N151DL,1200,4,930,13.6,0
2023-03-23,B6,MSP,ATL,N180DL,1800,4,968,2.7,0
2023-03-23,UA,ORD,LAX,N229DL,1400,4,1995,0.0,0
2023-03-23,NK,MSP,LAX,N139DL,1600,4,2241,0.0,0
2023-03-23,DL,SEA,ATL,N263DL,0700,4,2264,7.7,0
2023-03-23,B6,MSP,MIA,N120DL,1200,4,1614,2.5,0
2023-03-23,B6,DEN,LAX,N333DL,1700,4,1015,0.0,0
2023-03-23,WN,SEA,BOS,N258DL,1200,4,1971,0.0,0
2023-03-23,UA,MSP,BOS,N139DL,1100,4,1084,0.0,0
2023-03-23,NK,MIA,JFK,N336DL,1700,4,969,0.0,0
2023-03-23,WN,LAX,MSP,N287DL,1200,4,1030,0.0,0
2023-03-23,WN,ORD,ATL,N308DL,1100,4,822,0.0,0
2023-03-23,WN,MIA,ORD,N125DL,0600,4,1255,1.6,0
2023-03-23,B6,SEA,JFK,N117DL,2100,4,1626,0.3,0
2023-03-23,NK,MIA,DEN,N275DL,2100,4,1177,4.0,0
2023-03-23,WN,ORD,MSP,N211DL,0500,4,2371,0.0,0
2023-03-23,DL,LAX,DEN,N337DL,0600,4,949,0.0,0
2023-03-23,WN,DEN,ATL,N170DL,1400,4,612,1.8,0
2023-03-23,AA,DFW,ATL,N231DL,1800,4,1543,4.9,0
2023-03-23,UA,ATL,MSP,N329DL,1100,4,2363,0.0,0
2023-03-23,UA,JFK,MIA,N261DL,1600,4,1351,0.0,0
2023-03-23,WN,BOS,SEA,N185DL,1600,4,1699,0.7,0
2023-03-23,WN,MSP,SEA,N315DL,0700,4,946,0.0,0
2023-03-23,NK,DEN,ORD,N177DL,2100,4,1807,0.0,0
2023-03-23,AA,DFW,LAX,N281DL,1700,4,1195,0.0,0
2023-03-23,DL,SEA,JFK,N393DL,1500,4,2179,0.1,0
2023-03-23,B6,LAX,DFW,N151DL,2000,4,436,0.0,0
2023-03-23,AA,DEN,MIA,N242DL,1900,4,547,0.0,0
2023-03-23,AA,SEA,BOS,N245DL,1900,4,2380,0.0,0
2023-03-23,UA,ORD,MIA,N227DL,2200,4,1807,0.0,0
2023-03-23,AA,SEA,BOS,N160DL,0700,4,1834,1.5,0
2023-03-23,UA,DEN,MSP,N161DL,1600,4,2385,32.8,0
2023-03-23,AA,DFW,LAX,N248DL,0500,4,1068,0.6,0
2023-03-23,WN,SEA,MIA,N189DL,2200,4,1778,0.0,0
2023-03-23,B6,JFK,SEA,N268DL,1000,4,2245,0.0,0
2023-03-23,B6,SEA,DEN,N221DL,0900,4,1877,0.0,0
2023-03-23,WN,BOS,LAX,N149DL,2000,4,2230,4.2,0
2023-03-23,DL,SEA,LAX,N101DL,1600,4,604,0.6,0
2023-03-23,B6,LAX,ORD,N330DL,1200,4,1287,4.0,0
2023-03-23,AA,ORD,BOS,N307DL,1800,4,902,0.0,0
2023-03-23,NK,SEA,DFW,N308DL,1200,4,2432,3.7,0
2023-03-23,DL,DEN,SEA,N376DL,2200,4,1664,0.0,0
2023-03-23,WN,ATL,MSP,N111DL,2100,4,875,2.8,0
2023-03-23,B6,SEA,JFK,N230DL,2000,4,2246,0.0,0
2023-03-23,UA,MIA,LAX,N291DL,1200,4,1473,0.0,0
2023-03-23,DL,SEA,JFK,N183DL,1500,4,365,0.0,0
2023-03-23,NK,SEA,DEN,N219DL,1700,4,1802,0.0,0
2023-03-23,DL,LAX,DFW,N183DL,1600,4,2176,1.2,0
2023-03-23,WN,JFK,LAX,N179DL,1700,4,423,4.4,0
2023-03-23,UA,DFW,MSP,N375DL,1800,4,2361,4.0,0
2023-03-23,NK,MIA,DFW,N292DL,1400,4,1116,0.0,0
2023-03-23,WN,ATL,MIA,N305DL,1800,4,1595,0.0,0
2023-03-23,WN,ORD,LAX,N258DL,1800,4,2169,0.0,0
2023-03-23,UA,BOS,SEA,N270DL,1400,4,1842,0.2,0
2023-03-23,AA,ATL,LAX,N210DL,0900,4,328,6.4,0
2023-03-24,WN,ATL,MSP,N176DL,1500,5,419,0.0,0
2023-03-24,B6,ATL,DFW,N285DL,0900,5,1848,0.0,0
2023-03-24,AA,ORD,DEN,N163DL,1100,5,1340,0.0,0
2023-03-24,AA,MSP,LAX,N375DL,1700,5,851,1.2,0
2023-03-24,DL,SEA,ORD,N298DL,1400,5,521,0.0,0
2023-03-24,DL,ATL,ORD,N183DL,2000,5,1823,1.9,0
2023-03-24,UA,BOS,SEA,N377DL,0700,5,1219,0.1,0
2023-03-24,WN,MSP,ATL,N321DL,2100,5,1270,1.8,0
2023-03-24,DL,DEN,DFW,N227DL,0800,5,2254,41.2,0
2023-03-24,NK,DFW,DEN,N377DL,0700,5,1111,4.2,0
2023-03-24,WN,MSP,ORD,N391DL,1500,5,680,1.5,0
2023-03-24,DL,JFK,LAX,N334DL,0800,5,1568,0.0,0
2023-03-24,WN,JFK,LAX,N391DL,2000,5,468,0.0,0
2023-03-24,UA,SEA,MSP,N334DL,1400,5,551,0.0,0
2023-03-24,DL,ORD,ATL,N181DL,2200,5,2065,0.0,0
2023-03-24,AA,ATL,ORD,N113DL,1100,5,1920,5.4,0
2023-03-24,WN,BOS,JFK,N288DL,1600,5,606,0.0,0
2023-03-24,NK,LAX,DFW,N293DL,0800,5,1229,35.3,0
2023-03-24,AA,MSP,JFK,N216DL,0900,5,1414,0.0,0
2023-03-24,DL,ATL,DEN,N284DL,1400,5,1627,0.0,0
2023-03-24,B6,ATL,LAX,N109DL,1900,5,819,0.0,0
2023-03-24,AA,MIA,SEA,N294DL,0500,5,1706,0.0,0
2023-03-24,AA,JFK,MSP,N299DL,2100,5,1992,0.0,0
2023-03-24,DL,ORD,LAX,N391DL,1400,5,202,0.0,0
2023-03-24,DL,MIA,LAX,N340DL,0900,5,1361,0.0,0
2023-03-24,DL,BOS,ATL,N337DL,0900,5,2495,1.0,0
2023-03-24,UA,MSP,SEA,N358DL,0600,5,2013,0.0,0
2023-03-24,AA,DEN,MIA,N150DL,1200,5,1844,0.0,0
2023-03-24,UA,BOS,JFK,N198DL,1400,5,2046,0.0,0
2023-03-24,B6,DEN,ORD,N322DL,1800,5,822,2.5,0
2023-03-24,UA,BOS,MSP,N158DL,0500,5,882,0.4,0
2023-03-24,UA,DFW,MIA,N372DL,0700,5,1982,42.0,0
2023-03-24,DL,ATL,MSP,N200DL,0500,5,304,46.7,0
2023-03-24,AA,JFK,MIA,N389DL,1400,5,833,0.0,0
2023-03-24,AA,MIA,JFK,N166DL,0900,5,1078,1.4,0
2023-03-24,NK,DEN,DFW,N393DL,1800,5,950,5.2,0
2023-03-24,NK,ORD,LAX,N102DL,1900,5,1562,0.0,0
2023-03-24,DL,DFW,SEA,N307DL,1800,5,1182,6.5,0
2023-03-24,AA,MSP,MIA,N270DL,1700,5,463,0.0,0
2023-03-24,DL,ATL,SEA,N388DL,2200,5,2413,3.8,0
2023-03-24,DL,JFK,MIA,N227DL,2200,5,1153,1.6,0
2023-03-24,UA,BOS,MIA,N180DL,1500,5,2493,55.8,0
2023-03-24,UA,ORD,DEN,N338DL,1100,5,1240,0.0,0
2023-03-24,AA,MIA,ORD,N313DL,1600,5,2227,0.0,0
2023-03-24,B6,SEA,LAX,N352DL,1100,5,229,0.0,0
2023-03-24,UA,JFK,SEA,N180DL,2000,5,2177,0.0,0
2023-03-24,B6,DFW,ATL,N222DL,2200,5,1015,1.6,0
2023-03-24,NK,JFK,MSP,N379DL,1800,5,1162,0.0,0
2023-03-24,AA,ORD,ATL,N130DL,0500,5,1543,46.1,0
2023-03-24,B6,LAX,BOS,N175DL,0900,5,2330,0.0,0
2023-03-24,UA,ORD,LAX,N297DL,0600,5,1765,0.0,0
2023-03-24,NK,LAX,MSP,N273DL,1000,5,1839,0.5,0
2023-03-24,AA,MIA,MSP,N193DL,0800,5,502,0.0,0
2023-03-24,AA,SEA,LAX,N241DL,1800,5,1368,0.0,0
2023-03-24,NK,MSP,LAX,N264DL,1700,5,627,0.4,0
2023-03-24,UA,DEN,JFK,N127DL,0900,5,1582,1.9,0
2023-03-24,DL,JFK,ATL,N325DL,0500,5,1244,0.0,0
2023-03-24,AA,ORD,ATL,N394DL,1500,5,1174,0.0,0
2023-03-24,B6,LAX,MIA,N397DL,0500,5,455,4.6,0
2023-03-24,NK,ATL,ORD,N140DL,1900,5,2249,2.4,0
2023-03-24,DL,MIA,ORD,N239DL,1300,5,469,6.9,0
2023-03-24,B6,ORD,MSP,N218DL,1800,5,410,0.0,0
2023-03-24,UA,JFK,BOS,N158DL,2000,5,2414,0.0,0
2023-03-24,B6,LAX,ATL,N382DL,2200,5,356,25.6,0
2023-03-24,WN,MSP,ATL,N292DL,0800,5,1863,0.0,0
2023-03-24,DL,SEA,MSP,N276DL,1600,5,2005,0.0,0
2023-03-25,B6,DFW,ATL,N208DL,0500,6,755,4.9,0
2023-03-25,UA,LAX,ORD,N309DL,0600,6,1572,0.0,0
2023-03-25,NK,MIA,DFW,N240DL,1300,6,2233,0.0,0
2023-03-25,NK,MIA,BOS,N105DL,2000,6,1945,1.0,0
2023-03-25,WN,BOS,DFW,N249DL,2000,6,271,1.7,0
2023-03-25,B6,SEA,DEN,N224DL,0900,6,1220,0.0,0
2023-03-25,DL,DFW,DEN,N223DL,1100,6,2288,0.0,0
2023-03-25,NK,JFK,DFW,N338DL,2100,6,2279,0.0,0
2023-03-25,NK,BOS,MSP,N211DL,0500,6,1651,0.0,0
2023-03-25,UA,DFW,ORD,N187DL,1300,6,978,0.0,0
2023-03-25,B6,DEN,SEA,N133DL,1700,6,1704,0.0,0
2023-03-25,DL,MSP,BOS,N372DL,2200,6,347,0.0,0
2023-03-25,DL,MSP,BOS,N123DL,1800,6,1258,0.0,0
2023-03-25,UA,MIA,ATL,N390DL,0500,6,1642,0.0,0
2023-03-25,AA,MIA,DEN,N360DL,2200,6,505,1.0,0
2023-03-25,NK,ORD,DFW,N355DL,1900,6,1328,29.8,0
2023-03-25,WN,ATL,MIA,N270DL,1900,6,805,0.0,0
2023-03-25,AA,DFW,MSP,N176DL,0700,6,1439,0.0,0
2023-03-25,DL,ATL,DFW,N342DL,1200,6,429,0.0,0
2023-03-25,DL,JFK,SEA,N348DL,2000,6,1813,0.0,0
2023-03-25,NK,ATL,DFW,N267DL,0600,6,2378,0.4,0
2023-03-25,AA,ATL,DFW,N328DL,1300,6,1902,0.7,0
2023-03-25,NK,MSP,BOS,N131DL,2000,6,497,0.0,0
2023-03-25,UA,JFK,MIA,N359DL,1900,6,1806,2.1,0
2023-03-25,UA,MIA,SEA,N313DL,1500,6,591,0.0,0
2023-03-25,UA,DEN,DFW,N198DL,0500,6,1643,0.0,0
2023-03-25,UA,SEA,ATL,N397DL,0900,6,421,0.0,0
2023-03-25,DL,MIA,BOS,N358DL,1300,6,340,0.8,0
2023-03-25,NK,ATL,ORD,N368DL,1100,6,2224,0.0,0
2023-03-25,AA,JFK,SEA,N375DL,0600,6,2203,0.0,0
2023-03-25,DL,LAX,JFK,N251DL,1800,6,640,0.0,0
2023-03-25,B6,ORD,SEA,N125DL,1700,6,986,1.5,0
2023-03-25,NK,BOS,SEA,N174DL,0500,6,847,0.0,0
2023-03-25,WN,DEN,DFW,N286DL,1000,6,555,1.5,0
2023-03-25,UA,MSP,SEA,N388DL,0900,6,2152,3.1,0
2023-03-25,UA,BOS,DFW,N298DL,1300,6,869,0.0,0
2023-03-25,WN,BOS,ATL,N265DL,2000,6,1420,2.2,0
2023-03-25,DL,ORD,DEN,N323DL,0900,6,1106,2.6,0
2023-03-25,NK,MIA,ATL,N159DL,0700,6,1480,1.2,0
2023-03-25,DL,SEA,MSP,N251DL,2000,6,2323,0.7,0
2023-03-25,B6,DEN,BOS,N339DL,1600,6,2443,0.0,0
2023-03-25,DL,LAX,MIA,N216DL,2100,6,1607,12.4,0
2023-03-25,UA,MIA,LAX,N274DL,1000,6,236,0.0,0
2023-03-25,NK,JFK,LAX,N149DL,1500,6,2152,0.0,0
2023-03-25,WN,BOS,DFW,N181DL,1400,6,625,5.6,0
2023-03-25,DL,ORD,BOS,N136DL,1400,6,473,0.0,0
2023-03-25,WN,ATL,BOS,N383DL,1600,6,504,0.0,0
2023-03-25,NK,MSP,ORD,N376DL,2200,6,1197,1.9,0
2023-03-25,UA,MIA,ATL,N317DL,1400,6,1976,0.0,0
2023-03-25,NK,MSP,LAX,N330DL,1700,6,1345,0.0,0
2023-03-25,B6,DEN,MIA,N289DL,1600,6,893,1.5,0
2023-03-25,UA,DEN,DFW,N260DL,1700,6,2256,0.0,0
2023-03-25,AA,MSP,JFK,N190DL,0600,6,1605,0.9,0
2023-03-25,AA,ORD,MSP,N281DL,1500,6,2428,0.0,0
2023-03-25,B6,SEA,DFW,N273DL,1600,6,1946,5.1,0
2023-03-25,AA,MSP,DEN,N214DL,1000,6,2171,0.0,0
2023-03-25,NK,MSP,MIA,N192DL,0600,6,776,0.0,0
2023-03-25,WN,DEN,SEA,N102DL,2100,6,1454,52.4,0
2023-03-25,UA,LAX,MSP,N220DL,1100,6,1681,0.3,0
2023-03-25,UA,LAX,SEA,N103DL,1700,6,242,3.9,0
2023-03-25,UA,DFW,JFK,N170DL,1800,6,1946,0.0,0
2023-03-25,DL,MSP,MIA,N219DL,2200,6,2055,5.7,0
2023-03-25,NK,SEA,BOS,N172DL,1800,6,512,3.1,0
2023-03-25,WN,SEA,MSP,N158DL,1500,6,1161,0.0,0
2023-03-25,B6,LAX,ORD,N111DL,0900,6,1720,3.8,0
2023-03-25,B6,MSP,ATL,N137DL,2100,6,2362,0.0,0
2023-03-25,NK,JFK,BOS,N227DL,1500,6,2069,1.5,0
2023-03-25,WN,LAX,JFK,N341DL,0900,6,2361,0.0,0
2023-03-25,WN,DFW,SEA,N107DL,1500,6,2292,58.3,0
2023-03-25,B6,DEN,JFK,N346DL,2000,6,869,0.0,0
2023-03-25,UA,LAX,MSP,N377DL,2100,6,2225,0.0,0
2023-03-25,NK,DEN,BOS,N170DL,1000,6,437,0.2,0
2023-03-25,UA,MSP,BOS,N177DL,1300,6,2284,11.5,0
2023-03-25,AA,LAX,DEN,N283DL,0800,6,1392,0.0,0
2023-03-25,NK,SEA,ATL,N379DL,2100,6,1896,0.2,0
2023-03-25,DL,JFK,MIA,N203DL,1800,6,979,0.0,0
2023-03-25,NK,LAX,JFK,N220DL,2100,6,442,0.0,0
2023-03-26,AA,DFW,ORD,N258DL,1500,7,2452,0.0,0
2023-03-26,NK,JFK,SEA,N290DL,2100,7,1876,3.7,0
2023-03-26,NK,BOS,MSP,N294DL,0900,7,335,1.4,0
2023-03-26,DL,JFK,DEN,N225DL,0700,7,2417,30.3,0
2023-03-26,B6,JFK,BOS,N336DL,1300,7,2050,0.0,0
2023-03-26,B6,LAX,BOS,N140DL,2200,7,424,0.0,0
2023-03-26,NK,SEA,DFW,N233DL,0700,7,1310,0.0,0
2023-03-26,UA,MIA,BOS,N334DL,0500,7,1063,2.5,0
2023-03-26,WN,MIA,ATL,N261DL,0500,7,729,0.0,0
2023-03-26,B6,JFK,BOS,N195DL,1200,7,930,0.0,0
2023-03-26,NK,DFW,LAX,N347DL,0900,7,846,0.0,0
2023-03-26,B6,MSP,ATL,N227DL,0600,7,1288,0.8,0
2023-03-26,AA,LAX,MIA,N312DL,1300,7,2379,7.5,0
2023-03-26,DL,ORD,SEA,N289DL,1400,7,983,0.0,0
2023-03-26,NK,ORD,MIA,N278DL,0600,7,1064,0.0,0
2023-03-26,DL,DEN,DFW,N108DL,0500,7,369,0.0,0
2023-03-26,NK,DEN,ORD,N200DL,1400,7,552,0.0,0
2023-03-26,UA,SEA,ATL,N278DL,1800,7,413,39.7,0
2023-03-26,B6,BOS,SEA,N368DL,0500,7,597,0.0,0
2023-03-26,B6,DEN,MIA,N197DL,1800,7,2308,0.0,0
2023-03-26,DL,ORD,SEA,N186DL,1700,7,875,0.0,0
2023-03-26,B6,ORD,LAX,N231DL,1900,7,701,0.0,0
2023-03-26,NK,MIA,BOS,N189DL,1800,7,1243,6.9,0
2023-03-26,UA,LAX,SEA,N238DL,1400,7,1350,14.2,0
2023-03-26,NK,DEN,DFW,N313DL,1600,7,916,0.0,0
2023-03-26,AA,ORD,ATL,N331DL,0800,7,1797,0.0,0
2023-03-26,B6,BOS,MSP,N118DL,2200,7,662,0.0,0
2023-03-26,NK,ORD,DEN,N285DL,1400,7,1056,30.2,0
2023-03-26,DL,MIA,ORD,N370DL,0800,7,2202,0.0,0
2023-03-26,NK,BOS,DFW,N391DL,2200,7,520,4.4,0
2023-03-26,DL,DFW,ATL,N296DL,0800,7,1193,0.0,0
2023-03-26,DL,SEA,BOS,N357DL,0600,7,1441,3.6,0
2023-03-26,NK,JFK,MSP,N128DL,0900,7,314,0.0,0
2023-03-26,UA,MIA,JFK,N297DL,2200,7,1509,0.0,0
2023-03-26,UA,SEA,DEN,N334DL,1900,7,946,2.2,0
2023-03-26,WN,DEN,MIA,N106DL,1800,7,2480,0.0,0
2023-03-26,B6,ATL,JFK,N397DL,1900,7,2030,0.0,0
2023-03-26,B6,SEA,MSP,N147DL,0600,7,1114,0.0,0
2023-03-26,DL,LAX,MSP,N374DL,1800,7,878,36.7,0
2023-03-26,AA,BOS,DEN,N146DL,0500,7,2220,0.0,0
2023-03-26,B6,DEN,MSP,N284DL,1200,7,871,17.7,0
